code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
5214,Consumer,NP Margin,6.00 %,22.47 %,-50.17 %,21.80 %,23.50 %,26.18 %,28.22 %,,,
5214,Consumer,ROE,1.04 %,3.01 %,-11.57 %,13.12 %,19.39 %,0.41 %,0.31 %,,,
5214,Consumer,EPS,1.49,4.33,-13.88,16.66,19.00,33.00,0.36,,,
5214,Consumer,EPS GR,  -65.59%  ,  131.20%  ,  -183.31%  ,  -12.32%  ,  -42.42%  ,"  9,066.67%  ",  -  ,,,
5214,Consumer,DPS,0.00,0.00,0.00,1.60,1.80,0.00,0.00,,,
5214,Consumer,Price,0.0650,0.1300,0.0800,0.2000,0.7500,0.0000,0.0000,,,
5214,Consumer,P/E,4.36,3.00,-0.58,1.20,3.95,0.00,0.00,,,
5214,Consumer,DY,0.00,0.00,0.00,8.00,2.40,0.00,0.00,,,
5099,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5099,Consumer,NP,"1,979,972","1,639,649","1,621,659","541,194","82,836","362,124","789,608","555,324","1,066,877","506,267"
5099,Consumer,Div,"401,036",-,-,-,-,-,"500,199","138,952",-,-
5099,Consumer,Div Payout,20.25 %,- %,- %,- %,- %,- %,63.35 %,25.02 %,- %,- %
5099,Consumer,NOSH,"3,341,974","3,341,974","2,782,974","2,788,463","2,761,200","2,779,167","2,778,886","2,779,049","2,763,930","2,451,133"
5099,Consumer,NP Margin,16.14 %,16.40 %,23.64 %,8.59 %,1.53 %,7.08 %,15.96 %,12.35 %,26.72 %,15.93 %
5099,Consumer,ROE,31.85 %,25.69 %,24.48 %,12.13 %,1.83 %,7.24 %,16.24 %,13.78 %,29.47 %,21.74 %
5099,Consumer,EPS,59.20,49.10,58.30,19.40,3.00,13.00,28.40,20.00,38.60,20.60
5099,Consumer,EPS GR,  20.57%  ,  -15.78%  ,  200.52%  ,  546.67%  ,  -76.92%  ,  -54.23%  ,  42.00%  ,  -48.19%  ,  87.38%  ,  -  
5099,Consumer,DPS,12.00,0.00,0.00,0.00,0.00,0.00,18.00,5.00,0.00,0.00
5099,Consumer,Price,2.9700,3.3500,2.2900,1.2900,2.7200,2.2000,2.7400,3.7700,2.5300,1.3800
5099,Consumer,P/E,5.01,6.83,3.93,6.65,90.67,16.88,9.64,18.87,6.55,6.68
5099,Consumer,DY,4.04,0.00,0.00,0.00,0.00,0.00,6.57,1.33,0.00,0.00
5983,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5983,Consumer,NP,"165,548","-148,830","66,070","80,398","112,222","138,480","136,442","121,237","142,136","66,532"
5983,Consumer,Div,"23,453","11,726","23,435","27,346","31,255","23,441","29,469","14,572","24,238","14,526"
5983,Consumer,Div Payout,14.17 %,- %,35.47 %,34.01 %,27.85 %,16.93 %,21.60 %,12.02 %,17.05 %,21.83 %
5983,Consumer,NOSH,"390,887","390,885","390,598","390,660","390,691","390,685","327,438","242,871","242,382","242,111"
5983,Consumer,NP Margin,9.80 %,-9.01 %,4.54 %,5.69 %,6.97 %,7.88 %,7.74 %,8.10 %,10.63 %,6.96 %
5983,Consumer,ROE,10.48 %,-10.35 %,4.12 %,5.03 %,7.37 %,9.63 %,12.15 %,12.83 %,13.96 %,7.45 %
5983,Consumer,EPS,42.35,-38.08,16.91,20.58,28.72,35.45,38.34,42.60,58.64,27.49
5983,Consumer,EPS GR,  211.21%  ,  -325.19%  ,  -17.83%  ,  -28.34%  ,  -18.98%  ,  -7.54%  ,  -10.00%  ,  -27.35%  ,  113.31%  ,  -  
5983,Consumer,DPS,6.00,3.00,6.00,7.00,8.00,6.00,9.00,6.00,10.00,6.00
5983,Consumer,Price,2.2000,2.2000,2.1400,2.4000,2.9000,3.2100,3.2100,2.4500,2.5700,1.9900
5983,Consumer,P/E,5.19,-5.78,12.65,11.66,10.10,9.06,7.70,4.91,4.38,7.24
5983,Consumer,DY,2.73,1.36,2.80,2.92,2.76,1.87,2.80,2.45,3.89,3.02
8931,Consumer,Year End,30/06/18,30/06/17,30/06/16,30/06/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
8931,Consumer,NP,"5,556","3,713","7,433","10,087","3,284","6,995","8,441","3,806",237,886
8931,Consumer,Div,410,-,-,-,-,-,"2,461",-,-,-
8931,Consumer,Div Payout,7.38 %,- %,- %,- %,- %,- %,29.16 %,- %,- %,- %
8931,Consumer,NOSH,"82,046","82,046","82,046","82,046","82,046","82,046","82,046","82,025","81,724","82,037"
8931,Consumer,NP Margin,1.64 %,0.80 %,1.48 %,3.01 %,1.02 %,2.18 %,2.67 %,1.35 %,0.09 %,0.33 %
8931,Consumer,ROE,3.66 %,2.54 %,5.24 %,7.59 %,2.67 %,5.84 %,7.40 %,3.57 %,0.23 %,0.85 %
8931,Consumer,EPS,9.27,4.53,9.06,12.29,4.00,8.53,10.29,4.64,0.29,1.08
8931,Consumer,EPS GR,  104.64%  ,  -50.00%  ,  -26.28%  ,  207.25%  ,  -53.11%  ,  -17.10%  ,  121.77%  ,"  1,500.00%  ",  -73.15%  ,  -  
8931,Consumer,DPS,0.50,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
8931,Consumer,Price,0.4100,0.6000,0.5350,0.9150,0.4250,0.4300,0.4400,0.2900,0.3600,0.3100
8931,Consumer,P/E,6.05,13.26,5.91,0.00,10.62,5.04,4.28,6.25,124.14,28.70
8931,Consumer,DY,1.22,0.00,0.00,0.00,0.00,0.00,6.82,0.00,0.00,0.00
7088,Consumer,Year End,31/10/18,31/10/17,31/10/16,31/10/15,31/10/14,31/10/13,31/10/12,31/10/11,31/10/10,31/10/09
7088,Consumer,NP,"47,138","55,772","47,064","39,185","23,803","16,775","15,168","5,585","10,725","9,937"
7088,Consumer,Div,"13,173","17,088","17,077","17,074","8,539","5,356","2,160","2,256","2,267","1,910"
7088,Consumer,Div Payout,27.95 %,30.64 %,36.29 %,43.57 %,35.87 %,31.93 %,14.25 %,40.40 %,21.14 %,19.22 %
7088,Consumer,NOSH,"219,565","213,603","213,472","213,425","106,739","107,120","108,042","112,828","113,365","95,500"
7088,Consumer,NP Margin,7.60 %,9.08 %,8.74 %,8.50 %,6.22 %,4.63 %,3.79 %,1.57 %,3.03 %,3.08 %
7088,Consumer,ROE,14.87 %,19.58 %,19.34 %,18.34 %,13.87 %,10.68 %,10.55 %,4.16 %,8.11 %,8.84 %
7088,Consumer,EPS,21.47,26.11,22.05,18.36,22.30,15.67,14.03,4.94,9.46,8.76
7088,Consumer,EPS GR,  -17.77%  ,  18.41%  ,  20.10%  ,  -17.67%  ,  42.31%  ,  11.69%  ,  184.01%  ,  -47.78%  ,  7.99%  ,  -  
7088,Consumer,DPS,6.00,8.00,8.00,8.00,8.00,5.00,2.00,2.00,2.00,2.00
7088,Consumer,Price,1.4600,2.0100,1.5700,1.4900,1.3300,0.7350,0.4000,0.4150,0.4600,0.5400
7088,Consumer,P/E,6.80,7.70,7.12,8.12,5.96,4.69,2.85,8.38,4.86,5.19
7088,Consumer,DY,4.11,3.98,5.10,5.37,6.02,6.80,5.00,4.82,4.35,3.70
2925,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
2925,Consumer,NP,"22,319","-12,470","38,411","52,125","10,334","4,238","16,163","26,621","26,776","28,172"
2925,Consumer,Div,-,-,"5,037",50,-,-,"5,037","10,076","10,073","130,973"
2925,Consumer,Div Payout,- %,- %,13.12 %,0.10 %,- %,- %,31.17 %,37.85 %,37.62 %,464.91 %
2925,Consumer,NOSH,"100,745","100,745","100,752","100,745","100,745","100,745","100,745","100,760","100,737","100,748"
2925,Consumer,NP Margin,1.47 %,-0.88 %,2.58 %,3.30 %,1.12 %,0.66 %,2.46 %,3.95 %,4.54 %,6.04 %
2925,Consumer,ROE,7.61 %,-4.60 %,13.31 %,20.01 %,4.96 %,2.14 %,8.34 %,13.90 %,15.21 %,18.81 %
2925,Consumer,EPS,22.15,-12.38,38.13,51.74,10.26,4.21,16.04,26.42,26.58,27.96
2925,Consumer,EPS GR,  278.92%  ,  -132.47%  ,  -26.30%  ,  404.29%  ,  143.71%  ,  -73.75%  ,  -39.29%  ,  -0.60%  ,  -4.94%  ,  -  
2925,Consumer,DPS,0.00,0.00,5.00,0.05,0.00,0.00,5.00,10.00,10.00,130.00
2925,Consumer,Price,1.5300,2.1800,3.0000,3.3800,1.9200,2.4300,2.8400,3.2000,4.3000,4.1300
2925,Consumer,P/E,6.91,-17.61,7.87,6.53,18.72,57.77,17.70,12.11,16.18,14.77
2925,Consumer,DY,0.00,0.00,1.67,0.01,0.00,0.00,1.76,3.13,2.33,31.48
5102,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5102,Consumer,NP,"189,254","89,158","42,575","22,757","-17,558","3,415","118,841","125,895","101,148","14,187"
5102,Consumer,Div,"19,114","11,947","7,168",-,-,"14,321","59,539","44,519","23,713","6,601"
5102,Consumer,Div Payout,10.10 %,13.40 %,16.84 %,- %,- %,419.36 %,50.10 %,35.36 %,23.44 %,46.53 %
5102,Consumer,NOSH,"477,862","477,918","477,918","475,903","476,875","477,368","476,316","317,993","240,016","240,050"
5102,Consumer,NP Margin,8.37 %,4.15 %,1.85 %,0.94 %,-0.95 %,0.32 %,8.31 %,9.23 %,8.74 %,2.31 %
5102,Consumer,ROE,28.38 %,18.71 %,10.03 %,6.05 %,-5.47 %,1.04 %,34.22 %,47.43 %,56.32 %,13.48 %
5102,Consumer,EPS,39.60,18.66,8.91,4.78,-3.69,0.72,24.95,26.41,31.63,5.91
5102,Consumer,EPS GR,  112.22%  ,  109.43%  ,  86.40%  ,  229.54%  ,  -612.50%  ,  -97.11%  ,  -5.53%  ,  -16.50%  ,  435.19%  ,  -  
5102,Consumer,DPS,4.00,2.50,1.50,0.00,0.00,3.00,12.50,14.00,9.88,2.75
5102,Consumer,Price,2.7500,2.1300,1.0800,1.3500,1.0200,1.3700,1.6400,1.3700,1.1200,0.3000
5102,Consumer,P/E,6.94,11.42,12.12,28.23,-27.70,191.51,6.57,3.46,2.66,5.08
5102,Consumer,DY,1.45,1.17,1.39,0.00,0.00,2.19,7.62,10.22,8.82,9.17
5159,Consumer,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
5159,Consumer,NP,"25,022","22,747","20,898","18,556","20,047","20,453","17,279","18,302","15,088",0
5159,Consumer,Div,"7,995","7,995","6,397","6,402","6,399","5,600","3,199",-,"6,809",-
5159,Consumer,Div Payout,31.95 %,35.15 %,30.61 %,34.50 %,31.92 %,27.38 %,18.52 %,- %,45.13 %,- %
5159,Consumer,NOSH,"159,915","159,915","159,928","160,060","159,992","160,000","159,990","119,967","97,279",-
5159,Consumer,NP Margin,12.15 %,12.06 %,10.93 %,10.01 %,10.13 %,11.45 %,11.23 %,12.98 %,11.83 %,- %
5159,Consumer,ROE,11.76 %,11.61 %,11.64 %,11.23 %,13.10 %,14.68 %,13.88 %,16.58 %,20.41 %,- %
5159,Consumer,EPS,15.65,14.22,13.07,11.60,12.53,12.78,10.80,11.44,15.51,0.00
5159,Consumer,EPS GR,  10.06%  ,  8.80%  ,  12.67%  ,  -7.42%  ,  -1.96%  ,  18.33%  ,  -5.59%  ,  -26.24%  ,  0.00%  ,  -  
5159,Consumer,DPS,5.00,5.00,4.00,4.00,4.00,3.50,2.00,0.00,7.00,0.00
5159,Consumer,Price,1.1900,1.3500,1.2400,1.0000,1.2300,0.6500,0.5900,0.6300,0.8300,0.0000
5159,Consumer,P/E,7.61,9.49,9.49,8.63,9.82,5.08,5.46,4.13,5.35,0.00
5159,Consumer,DY,4.20,3.70,3.23,4.00,3.25,5.38,3.39,0.00,8.43,0.00
4006,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
4006,Consumer,NP,"500,893","392,646","279,484","261,861","331,083","185,402","200,633","270,156","249,590","380,202"
4006,Consumer,Div,"248,144","124,072","124,067","74,445","86,853","43,426","49,626","18,609","45,218","51,692"
4006,Consumer,Div Payout,49.54 %,31.60 %,44.39 %,28.43 %,26.23 %,23.42 %,24.73 %,6.89 %,18.12 %,13.60 %
4006,Consumer,NOSH,"620,362","620,362","620,339","620,376","620,383","620,380","620,331","620,303","502,433","516,920"
4006,Consumer,NP Margin,7.28 %,6.52 %,5.40 %,6.23 %,11.80 %,7.23 %,10.78 %,11.88 %,9.53 %,9.81 %
4006,Consumer,ROE,7.64 %,6.49 %,4.76 %,4.65 %,6.48 %,3.91 %,4.36 %,6.14 %,7.47 %,11.64 %
4006,Consumer,EPS,80.74,63.29,45.05,42.21,53.37,29.89,32.34,43.55,40.23,43.63
4006,Consumer,EPS GR,  27.57%  ,  40.49%  ,  6.73%  ,  -20.91%  ,  78.55%  ,  -7.58%  ,  -25.74%  ,  8.25%  ,  -7.79%  ,  -  
4006,Consumer,DPS,40.00,20.00,20.00,12.00,14.00,7.00,8.00,3.00,9.00,10.00
4006,Consumer,Price,6.1700,6.5500,6.8000,6.9500,7.0900,8.4900,8.7000,5.3600,5.5900,5.7000
4006,Consumer,P/E,7.64,10.35,15.09,16.47,13.29,28.41,26.90,12.31,11.25,7.75
4006,Consumer,DY,6.48,3.05,2.94,1.73,1.97,0.82,0.92,0.56,1.61,1.75
7126,Consumer,Year End,30/09/18,30/09/17,30/09/16,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10
7126,Consumer,NP,"13,896","16,006",0,"18,459","15,023","14,349","12,364","11,092","13,651","15,064"
7126,Consumer,Div,-,-,-,-,-,"1,477",-,-,-,"1,305"
7126,Consumer,Div Payout,- %,- %,- %,- %,- %,10.30 %,- %,- %,- %,8.66 %
7126,Consumer,NOSH,"194,164","186,534","186,533","186,533","179,761","147,747","138,000","114,177","95,999","87,015"
7126,Consumer,NP Margin,4.26 %,3.89 %,- %,5.13 %,4.52 %,4.81 %,5.20 %,5.43 %,6.72 %,8.09 %
7126,Consumer,ROE,3.46 %,3.92 %,- %,4.65 %,4.10 %,4.60 %,4.27 %,4.65 %,6.46 %,8.32 %
7126,Consumer,EPS,7.01,8.58,0.00,9.90,8.35,9.71,8.96,9.71,14.22,17.31
7126,Consumer,EPS GR,  -18.30%  ,  0.00%  ,  0.00%  ,  18.56%  ,  -14.01%  ,  8.37%  ,  -7.72%  ,  -31.72%  ,  -17.85%  ,  -  
7126,Consumer,DPS,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.50
7126,Consumer,Price,0.5500,0.7400,0.7300,0.7500,0.7900,0.8500,0.6550,0.7100,0.8600,1.0400
7126,Consumer,P/E,7.68,8.62,0.00,7.58,9.45,8.75,7.31,7.31,6.05,6.01
7126,Consumer,DY,0.00,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,1.44
7167,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7167,Consumer,NP,"38,537","26,636","35,593","17,302","12,979","20,592","22,817","11,038","6,273","4,965"
7167,Consumer,Div,"15,523","17,076","9,954","3,266","1,865","6,678","2,818","2,333","1,649",825
7167,Consumer,Div Payout,40.28 %,64.11 %,27.97 %,18.88 %,14.37 %,32.43 %,12.35 %,21.14 %,26.30 %,16.62 %
7167,Consumer,NOSH,"310,473","310,473","248,868","93,322","93,285","92,750","74,178","66,668","65,995","66,008"
7167,Consumer,NP Margin,7.76 %,5.64 %,8.03 %,3.76 %,3.79 %,8.50 %,9.29 %,8.23 %,6.53 %,4.63 %
7167,Consumer,ROE,12.17 %,9.13 %,15.89 %,8.87 %,7.17 %,12.20 %,18.42 %,10.89 %,6.65 %,5.53 %
7167,Consumer,EPS,12.41,8.58,14.31,18.54,13.91,22.07,30.86,16.56,9.51,7.53
7167,Consumer,EPS GR,  44.64%  ,  -40.04%  ,  -22.82%  ,  33.29%  ,  -36.97%  ,  -28.48%  ,  86.35%  ,  74.13%  ,  26.29%  ,  -  
7167,Consumer,DPS,5.00,5.50,4.00,3.50,2.00,7.20,3.80,3.50,2.50,1.25
7167,Consumer,Price,0.9600,1.2100,1.2400,2.0900,1.3500,1.6700,1.6600,0.7400,0.6500,0.6500
7167,Consumer,P/E,7.73,14.10,8.67,11.27,9.70,7.52,5.40,4.47,6.84,8.64
7167,Consumer,DY,5.21,4.55,3.23,1.67,1.48,4.31,2.29,4.73,3.85,1.92
6939,Consumer,Year End,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,30/09/13,30/09/12,30/09/11,30/09/10,30/09/09
6939,Consumer,NP,"32,597","22,508","23,217","56,538","41,396","34,694","26,919","27,782","20,482","14,504"
6939,Consumer,Div,"11,353","8,900","7,614","10,279","8,148","6,575","8,727","8,254","6,485","4,425"
6939,Consumer,Div Payout,34.83 %,39.54 %,32.80 %,18.18 %,19.69 %,18.95 %,32.42 %,29.71 %,31.66 %,30.51 %
6939,Consumer,NOSH,"504,597","508,573","507,618","137,061","135,813","131,516","124,682","117,920","117,915","110,633"
6939,Consumer,NP Margin,10.54 %,7.66 %,8.91 %,18.17 %,13.45 %,12.99 %,11.50 %,13.42 %,11.19 %,8.84 %
6939,Consumer,ROE,6.95 %,5.03 %,5.58 %,15.33 %,13.03 %,12.33 %,10.69 %,12.02 %,10.79 %,8.86 %
6939,Consumer,EPS,6.46,4.43,4.57,41.25,30.48,26.38,21.59,23.56,17.37,13.11
6939,Consumer,EPS GR,  45.82%  ,  -3.06%  ,  -88.92%  ,  35.33%  ,  15.54%  ,  22.19%  ,  -8.36%  ,  35.64%  ,  32.49%  ,  -  
6939,Consumer,DPS,2.25,1.75,1.50,7.50,6.00,5.00,7.00,7.00,5.50,4.00
6939,Consumer,Price,0.5000,0.5200,0.5800,1.6600,2.3600,1.5700,1.1800,0.9400,0.8200,0.6300
6939,Consumer,P/E,7.74,11.75,12.68,4.02,7.74,5.95,5.47,3.99,4.72,4.81
6939,Consumer,DY,4.50,3.37,2.59,4.52,2.54,3.18,5.93,7.45,6.71,6.35
7087,Consumer,Year End,30/04/18,30/04/17,30/04/16,30/04/15,30/04/14,30/04/13,30/04/12,30/04/11,30/04/10,30/04/09
7087,Consumer,NP,"91,367","120,101","82,113","52,204","41,950","35,830","30,638","17,258","16,496","11,543"
7087,Consumer,Div,"32,546","37,428","29,291","10,847","14,102","14,104","6,459","6,215","7,766","5,179"
7087,Consumer,Div Payout,35.62 %,31.16 %,35.67 %,20.78 %,33.62 %,39.37 %,21.08 %,36.01 %,47.08 %,44.87 %
7087,Consumer,NOSH,"162,732","162,732","162,730","108,478","108,482","108,498","107,652","103,589","103,553","103,594"
7087,Consumer,NP Margin,8.46 %,10.54 %,9.61 %,7.29 %,6.44 %,6.33 %,5.74 %,3.89 %,4.38 %,2.97 %
7087,Consumer,ROE,19.63 %,29.40 %,25.48 %,28.65 %,17.82 %,17.29 %,16.55 %,10.96 %,11.22 %,8.51 %
7087,Consumer,EPS,56.15,73.80,50.46,32.08,38.67,33.03,28.46,16.66,15.93,11.14
7087,Consumer,EPS GR,  -23.92%  ,  46.25%  ,  57.29%  ,  -17.04%  ,  17.08%  ,  16.06%  ,  70.83%  ,  4.58%  ,  43.00%  ,  -  
7087,Consumer,DPS,20.00,23.00,18.00,10.00,13.00,13.00,6.00,6.00,7.50,5.00
7087,Consumer,Price,4.5100,4.9300,4.2300,3.1700,2.6900,1.6800,1.3100,1.3300,1.2000,0.8100
7087,Consumer,P/E,8.03,6.68,8.38,6.59,6.96,5.09,4.60,7.98,7.53,7.27
7087,Consumer,DY,4.43,4.67,4.26,3.15,4.83,7.74,4.58,4.51,6.25,6.17
7089,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7089,Consumer,NP,"57,789","71,620","73,275","57,180","28,202","17,760","21,423","11,138","17,567","16,186"
7089,Consumer,Div,"20,700","36,000","39,600","23,993","8,700","6,898","7,200","3,899","5,999","5,399"
7089,Consumer,Div Payout,35.82 %,50.27 %,54.04 %,41.96 %,30.85 %,38.84 %,33.61 %,35.01 %,34.15 %,33.36 %
7089,Consumer,NOSH,"180,000","180,000","180,000","180,000","60,000","59,989","60,000","59,994","59,996","59,999"
7089,Consumer,NP Margin,7.32 %,9.97 %,11.73 %,10.46 %,7.09 %,5.62 %,6.17 %,3.91 %,6.74 %,7.40 %
7089,Consumer,ROE,18.67 %,24.79 %,27.74 %,24.88 %,14.79 %,12.21 %,15.90 %,9.24 %,15.55 %,15.79 %
7089,Consumer,EPS,32.10,39.79,40.71,31.77,47.00,29.54,35.71,18.56,29.28,26.98
7089,Consumer,EPS GR,  -19.33%  ,  -2.26%  ,  28.14%  ,  -32.40%  ,  59.11%  ,  -17.28%  ,  92.40%  ,  -36.61%  ,  8.52%  ,  -  
7089,Consumer,DPS,11.50,20.00,22.00,13.33,14.50,11.50,12.00,6.50,10.00,9.00
7089,Consumer,Price,2.6000,3.6000,3.1900,2.6600,2.8000,1.6100,1.3000,0.8300,1.1500,0.9600
7089,Consumer,P/E,8.10,9.05,7.84,8.37,5.96,5.44,3.64,4.47,3.93,3.56
7089,Consumer,DY,4.42,5.56,6.90,5.01,5.18,7.14,9.23,7.83,8.70,9.38
5908,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5908,Consumer,NP,"44,615","51,994","50,467","36,836","59,911","174,828","77,762","44,098","27,963","21,286"
5908,Consumer,Div,"15,765","14,977","14,977","14,977","35,473","18,130","11,037","7,094","5,440","4,730"
5908,Consumer,Div Payout,35.34 %,28.81 %,29.68 %,40.66 %,59.21 %,10.37 %,14.19 %,16.09 %,19.45 %,22.22 %
5908,Consumer,NOSH,"157,650","157,658","157,658","157,658","157,658","157,652","157,673","157,646","157,686","157,674"
5908,Consumer,NP Margin,0.74 %,0.94 %,0.96 %,0.66 %,1.12 %,3.51 %,1.73 %,1.15 %,0.83 %,0.71 %
5908,Consumer,ROE,7.47 %,9.15 %,9.50 %,7.43 %,12.65 %,38.92 %,26.74 %,19.25 %,15.12 %,13.16 %
5908,Consumer,EPS,28.30,32.98,32.01,23.36,38.00,110.89,49.32,27.97,17.72,13.50
5908,Consumer,EPS GR,  -14.19%  ,  3.03%  ,  37.03%  ,  -38.53%  ,  -65.73%  ,  124.84%  ,  76.33%  ,  57.84%  ,  31.26%  ,  -  
5908,Consumer,DPS,10.00,9.50,9.50,9.50,22.50,11.50,7.00,4.50,3.45,3.00
5908,Consumer,Price,2.3000,3.9800,4.4700,4.0000,5.3800,6.4500,2.2500,1.5600,1.0500,0.7200
5908,Consumer,P/E,8.13,12.07,13.96,17.12,14.16,5.82,4.56,5.58,5.92,5.33
5908,Consumer,DY,4.35,2.39,2.13,2.38,4.18,1.78,3.11,2.88,3.29,4.17
0037,Consumer,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
0037,Consumer,NP,"35,173","30,278","24,853","20,863","18,526","6,637","6,717","-30,747","-50,884","-62,032"
0037,Consumer,Div,"10,770","13,400","3,944","6,284","2,913",572,-,-,-,-
0037,Consumer,Div Payout,30.62 %,44.26 %,15.87 %,30.12 %,15.72 %,8.62 %,- %,- %,- %,- %
0037,Consumer,NOSH,"1,538,610","1,340,065","1,314,973","1,256,807","1,165,220","1,144,310","1,143,207","1,151,082","1,145,878","924,073"
0037,Consumer,NP Margin,9.34 %,12.16 %,9.98 %,9.14 %,8.46 %,4.26 %,3.22 %,-27.83 %,-37.14 %,-38.04 %
0037,Consumer,ROE,15.24 %,14.12 %,12.60 %,12.77 %,17.67 %,9.67 %,11.75 %,-53.42 %,-63.44 %,-51.64 %
0037,Consumer,EPS,2.29,2.27,1.89,1.66,1.59,0.58,0.58,-2.67,-4.44,-6.71
0037,Consumer,EPS GR,  0.88%  ,  20.11%  ,  13.86%  ,  4.40%  ,  174.14%  ,  0.00%  ,  121.72%  ,  39.86%  ,  33.83%  ,  -  
0037,Consumer,DPS,0.70,1.00,0.30,0.50,0.25,0.05,0.00,0.00,0.00,0.00
0037,Consumer,Price,0.1900,0.2800,0.2800,0.1800,0.1350,0.1100,0.0900,0.0800,0.0600,0.1700
0037,Consumer,P/E,8.31,12.39,14.81,10.84,8.49,18.97,15.32,-2.99,-1.35,-2.53
0037,Consumer,DY,3.68,3.57,1.07,2.78,1.85,0.45,0.00,0.00,0.00,0.00
9369,Consumer,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
9369,Consumer,NP,"4,731","4,511","5,455","4,434","7,798","8,115","7,784","8,788","9,133","6,748"
9369,Consumer,Div,"2,037","2,037","3,055","3,055","3,055","4,074","4,074","6,080","6,016","3,592"
9369,Consumer,Div Payout,43.06 %,45.16 %,56.02 %,68.91 %,39.19 %,50.21 %,52.34 %,69.19 %,65.88 %,53.24 %
9369,Consumer,NOSH,"40,742","40,742","40,742","40,742","40,742","40,742","40,742","40,537","40,111","35,928"
9369,Consumer,NP Margin,5.34 %,4.89 %,5.34 %,4.31 %,7.47 %,7.41 %,7.33 %,8.12 %,8.89 %,6.57 %
9369,Consumer,ROE,5.53 %,5.43 %,6.73 %,5.61 %,10.13 %,11.25 %,11.58 %,13.81 %,15.38 %,14.23 %
9369,Consumer,EPS,11.61,11.07,13.39,10.88,19.14,19.92,19.11,21.79,22.77,17.86
9369,Consumer,EPS GR,  4.88%  ,  -17.33%  ,  23.07%  ,  -43.16%  ,  -3.92%  ,  4.24%  ,  -12.30%  ,  -4.30%  ,  27.49%  ,  -  
9369,Consumer,DPS,5.00,5.00,7.50,7.50,7.50,10.00,10.00,15.00,15.00,10.00
9369,Consumer,Price,0.9700,1.4000,1.3000,1.3800,1.5400,1.5000,1.5000,1.5000,1.1500,0.5800
9369,Consumer,P/E,8.35,12.64,9.71,12.68,8.05,7.53,7.85,6.92,5.05,3.09
9369,Consumer,DY,5.15,3.57,5.77,5.43,4.87,6.67,6.67,10.00,13.04,17.24
4197,Consumer,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
4197,Consumer,NP,"1,919,000","2,438,000","2,422,000","2,429,994","3,352,728","3,700,648","4,150,156","3,664,520","726,849","2,280,144"
4197,Consumer,Div,"544,067","1,564,230","1,692,339","1,534,502","2,171,612","2,043,228","2,103,322","1,802,789","601,198","1,220,003"
4197,Consumer,Div Payout,28.35 %,64.16 %,69.87 %,63.15 %,64.77 %,55.21 %,50.68 %,49.20 %,82.71 %,53.51 %
4197,Consumer,NOSH,"6,800,839","6,801,000","6,267,923","6,138,009","6,032,256","6,009,496","6,009,493","6,009,298","6,011,985","6,009,868"
4197,Consumer,NP Margin,6.10 %,8.62 %,8.87 %,5.83 %,8.02 %,8.31 %,9.20 %,9.19 %,2.63 %,7.55 %
4197,Consumer,ROE,13.37 %,6.53 %,7.55 %,8.05 %,11.80 %,13.65 %,15.95 %,15.25 %,3.56 %,10.66 %
4197,Consumer,EPS,28.20,36.70,38.60,39.57,55.58,61.58,69.06,60.98,12.09,37.94
